id,track_id,track_artist,artist_clean,track_name_hp,track_name_clean,artist_track_key,energy_hp,tempo_hp,danceability_hp,playlist_genre,loudness_hp,liveness_hp,valence_hp,time_signature_hp,speechiness_hp,popularity_hp,track_href,uri,track_album_name,track_album_release_date,instrumentalness_hp,track_album_id,mode_hp,key_hp,duration_ms_hp,acousticness_hp,type,Archive,Column,artists,artists_clean,album_name,track_name_sp,track_clean,popularity_sp,duration_ms_sp,explicit,danceability_sp,energy_sp,key_sp,loudness_sp,mode_sp,speechiness_sp,acousticness_sp,instrumentalness_sp,liveness_sp,valence_sp,tempo_sp,time_signature_sp,track_genre,release_date_parsed,release_year_hp,years_since_release,popularity_difference
48UPSzbZjgc449aqz8bxox,48UPSzbZjgc449aqz8bxox,red hot chili peppers,red hot chili peppers,californication,californication,red hot chili peppers_californication,0.767,96.483,0.592,rock,-2.788,0.127,0.328,4,0.027,81,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,Californication (Deluxe Edition),1999-06-08T00:00:00Z,0.00165,2Y9IRtehByVkegoD7TcLfi,0,9,329733,0.0021,audio_features,spotifytracksdataset.zip,2105,red hot chili peppers,red hot chili peppers,californication (deluxe edition),californication,californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96,4,alt-rock,1999-06-08 00:00:00+00:00,1999,24,-1
48UPSzbZjgc449aqz8bxox,48UPSzbZjgc449aqz8bxox,red hot chili peppers,red hot chili peppers,californication,californication,red hot chili peppers_californication,0.767,96.483,0.592,rock,-2.788,0.127,0.328,4,0.027,81,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,Californication (Deluxe Edition),1999-06-08T00:00:00Z,0.00165,2Y9IRtehByVkegoD7TcLfi,0,9,329733,0.0021,audio_features,spotifytracksdataset.zip,3216,red hot chili peppers,red hot chili peppers,californication (deluxe edition),californication,californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96,4,alternative,1999-06-08 00:00:00+00:00,1999,24,-1
48UPSzbZjgc449aqz8bxox,48UPSzbZjgc449aqz8bxox,red hot chili peppers,red hot chili peppers,californication,californication,red hot chili peppers_californication,0.767,96.483,0.592,rock,-2.788,0.127,0.328,4,0.027,81,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,Californication (Deluxe Edition),1999-06-08T00:00:00Z,0.00165,2Y9IRtehByVkegoD7TcLfi,0,9,329733,0.0021,audio_features,spotifytracksdataset.zip,37154,red hot chili peppers,red hot chili peppers,californication (deluxe edition),californication,californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96,4,funk,1999-06-08 00:00:00+00:00,1999,24,-1
48UPSzbZjgc449aqz8bxox,48UPSzbZjgc449aqz8bxox,red hot chili peppers,red hot chili peppers,californication,californication,red hot chili peppers_californication,0.767,96.483,0.592,rock,-2.788,0.127,0.328,4,0.027,81,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,Californication (Deluxe Edition),1999-06-08T00:00:00Z,0.00165,2Y9IRtehByVkegoD7TcLfi,0,9,329733,0.0021,audio_features,spotifytracksdataset.zip,71155,red hot chili peppers,red hot chili peppers,californication (deluxe edition),californication,californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96,4,metal,1999-06-08 00:00:00+00:00,1999,24,-1
48UPSzbZjgc449aqz8bxox,48UPSzbZjgc449aqz8bxox,red hot chili peppers,red hot chili peppers,californication,californication,red hot chili peppers_californication,0.767,96.483,0.592,rock,-2.788,0.127,0.328,4,0.027,81,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,Californication (Deluxe Edition),1999-06-08T00:00:00Z,0.00165,2Y9IRtehByVkegoD7TcLfi,0,9,329733,0.0021,audio_features,spotifytracksdataset.zip,91755,red hot chili peppers,red hot chili peppers,californication (deluxe edition),californication,californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96,4,rock,1999-06-08 00:00:00+00:00,1999,24,-1
7snQQk1zcKl8gZ92AnueZW,7snQQk1zcKl8gZ92AnueZW,guns n' roses,guns n roses,sweet child o' mine,sweet child o mine,guns n roses_sweet child o mine,0.952,125.304,0.445,rock,-5.321,0.112,0.624,4,0.0522,84,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,Appetite For Destruction,1987-07-21T00:00:00Z,0.0843,28yHV3Gdg30AiB8h8em1eW,1,6,356067,0.09,audio_features,spotifytracksdataset.zip,47055,guns n' roses,guns n roses,appetite for destruction,sweet child o' mine,sweet child o mine,79,356066,True,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125,4,hard-rock,1987-07-21 00:00:00+00:00,1987,36,5
7snQQk1zcKl8gZ92AnueZW,7snQQk1zcKl8gZ92AnueZW,guns n' roses,guns n roses,sweet child o' mine,sweet child o mine,guns n roses_sweet child o mine,0.952,125.304,0.445,rock,-5.321,0.112,0.624,4,0.0522,84,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,Appetite For Destruction,1987-07-21T00:00:00Z,0.0843,28yHV3Gdg30AiB8h8em1eW,1,6,356067,0.09,audio_features,spotifytracksdataset.zip,71206,guns n' roses,guns n roses,appetite for destruction,sweet child o' mine,sweet child o mine,79,356066,True,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125,4,metal,1987-07-21 00:00:00+00:00,1987,36,5
63T7DJ1AFDD6Bn8VzG6JE8,63T7DJ1AFDD6Bn8VzG6JE8,the rolling stones,the rolling stones,"paint it, black",paint it black,the rolling stones_paint it black,0.795,158.691,0.464,rock,-9.267,0.399,0.612,4,0.0926,81,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Aftermath,1966-04-15T00:00:00Z,0.00244,72qrnM4yUNMDDlWiqKc8iY,1,1,202267,0.0493,audio_features,spotifytracksdataset.zip,11064,the rolling stones,the rolling stones,aftermath,"paint it, black",paint it black,80,202266,False,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,159,4,british,1966-04-15 00:00:00+00:00,1966,57,1
5UWwZ5lm5PKu6eKsHAGxOk,5UWwZ5lm5PKu6eKsHAGxOk,foo fighters,foo fighters,everlong,everlong,foo fighters_everlong,0.881,158.066,0.413,rock,-5.541,0.0805,0.364,4,0.0367,81,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,The Colour And The Shape,1997-05-20T00:00:00Z,0.000308,30ly6F6Xl0TKmyBCU50Khv,0,11,250547,5.99e-05,audio_features,spotifytracksdataset.zip,2367,foo fighters,foo fighters,the colour and the shape,everlong,everlong,84,250546,False,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158,4,alt-rock,1997-05-20 00:00:00+00:00,1997,26,-3
5UWwZ5lm5PKu6eKsHAGxOk,5UWwZ5lm5PKu6eKsHAGxOk,foo fighters,foo fighters,everlong,everlong,foo fighters_everlong,0.881,158.066,0.413,rock,-5.541,0.0805,0.364,4,0.0367,81,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,The Colour And The Shape,1997-05-20T00:00:00Z,0.000308,30ly6F6Xl0TKmyBCU50Khv,0,11,250547,5.99e-05,audio_features,spotifytracksdataset.zip,3569,foo fighters,foo fighters,the colour and the shape,everlong,everlong,84,250546,False,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158,4,alternative,1997-05-20 00:00:00+00:00,1997,26,-3
